station,date,prcp,tobs
USC00519281,2017-01-08,0.0,70
USC00519281,2017-01-09,0.0,62
USC00519281,2017-01-10,0.0,62
USC00519281,2017-01-11,0.0,63
USC00519281,2017-01-12,0.0,65
USC00519281,2017-01-13,0.0,69
USC00519281,2017-01-14,0.01,77
USC00519281,2017-01-15,0.0,70
USC00519281,2017-01-16,0.0,74
USC00519281,2017-01-17,0.0,69
USC00519281,2017-01-18,0.0,72
USC00519281,2017-01-19,0.02,71
USC00519281,2017-01-20,0.0,69
USC00519281,2017-01-21,0.03,71
USC00519281,2017-01-22,0.09,71
USC00519281,2017-01-23,0.01,72
USC00519281,2017-01-24,0.13,72
USC00519281,2017-01-25,0.79,69
USC00519281,2017-01-26,0.0,70
USC00519281,2017-01-27,0.03,66
USC00519281,2017-01-28,0.0,65
USC00519281,2017-01-29,0.26,69
USC00519281,2017-01-30,0.0,68
USC00519281,2017-01-31,0.0,68
USC00519281,2017-02-01,0.0,68
USC00519281,2017-02-02,0.0,59
USC00519281,2017-02-03,0.0,60
USC00519281,2017-02-04,0.0,70
USC00519281,2017-02-05,0.0,73
USC00519281,2017-02-06,0.18,75
USC00519281,2017-02-07,1.32,64
USC00519281,2017-02-08,0.0,59
USC00519281,2017-02-09,0.0,59
USC00519281,2017-02-10,0.0,62
USC00519281,2017-02-11,1.73,68
USC00519281,2017-02-12,2.98,70
USC00519281,2017-02-13,0.01,73
USC00519281,2017-02-14,0.0,79
USC00519281,2017-02-15,0.01,75
USC00519281,2017-02-16,0.73,65
USC00519281,2017-02-17,0.13,70
USC00519281,2017-02-18,0.0,74
USC00519281,2017-02-19,0.09,70
USC00519281,2017-02-20,0.0,70
USC00519281,2017-02-21,0.0,71
USC00519281,2017-02-22,0.06,71
USC00519281,2017-02-23,0.0,71
USC00519281,2017-02-24,0.0,69
USC00519281,2017-02-25,0.0,61
USC00519281,2017-02-26,0.0,67
USC00519281,2017-02-27,0.0,65
USC00519281,2017-02-28,0.04,72
USC00519281,2017-03-01,2.12,71
USC00519281,2017-03-02,1.88,73
USC00519281,2017-03-03,0.27,72
USC00519281,2017-03-04,0.0,77
USC00519281,2017-03-05,0.41,73
USC00519281,2017-03-06,0.03,67
USC00519281,2017-03-07,0.0,62
USC00519281,2017-03-08,0.0,64
USC00519281,2017-03-09,0.65,67
USC00519281,2017-03-10,0.03,66
USC00519281,2017-03-11,0.01,81
USC00519281,2017-03-12,0.0,69
USC00519281,2017-03-13,0.0,66
USC00519281,2017-03-14,0.0,67
USC00519281,2017-03-15,0.06,69
USC00519281,2017-03-16,0.0,66
USC00519281,2017-03-17,0.12,68
USC00519281,2017-03-18,0.0,65
USC00519281,2017-03-19,0.0,74
USC00519281,2017-03-20,0.02,69
USC00519281,2017-03-21,0.09,72
USC00519281,2017-03-22,0.0,73
USC00519281,2017-03-23,0.0,72
USC00519281,2017-03-24,0.12,71
USC00519281,2017-03-25,0.93,76
USC00519281,2017-03-26,0.0,77
USC00519281,2017-03-27,0.01,76
USC00519281,2017-03-28,0.0,74
USC00519281,2017-03-29,0.01,68
USC00519281,2017-03-30,0.04,73
USC00519281,2017-03-31,0.01,71
USC00519281,2017-04-01,0.21,74
USC00519281,2017-04-02,0.0,75
USC00519281,2017-04-03,0.26,70
USC00519281,2017-04-04,0.09,67
USC00519281,2017-04-05,0.1,71
USC00519281,2017-04-06,0.06,67
USC00519281,2017-04-07,0.0,74
USC00519281,2017-04-08,0.0,77
USC00519281,2017-04-09,0.0,78
USC00519281,2017-04-10,0.01,67
USC00519281,2017-04-11,0.03,70
USC00519281,2017-04-12,0.11,69
USC00519281,2017-04-13,0.59,69
USC00519281,2017-04-14,2.3,74
USC00519281,2017-04-15,0.38,78
USC00519281,2017-04-16,0.47,71
USC00519281,2017-04-17,1.04,67
USC00519281,2017-04-18,2.03,68
USC00519281,2017-04-19,0.02,67
USC00519281,2017-04-20,0.05,76
USC00519281,2017-04-21,1.74,69
USC00519281,2017-04-22,1.58,72
USC00519281,2017-04-23,0.06,76
USC00519281,2017-04-24,0.01,68
USC00519281,2017-04-25,0.0,72
USC00519281,2017-04-26,0.02,74
USC00519281,2017-04-27,0.19,70
USC00519281,2017-04-28,0.76,67
USC00519281,2017-04-29,0.37,72
USC00519281,2017-04-30,1.04,60
USC00519281,2017-05-01,0.13,65
USC00519281,2017-05-02,0.01,75
USC00519281,2017-05-03,0.01,70
USC00519281,2017-05-04,0.0,75
USC00519281,2017-05-05,0.0,70
USC00519281,2017-05-06,0.0,79
USC00519281,2017-05-07,0.02,75
USC00519281,2017-05-08,0.73,70
USC00519281,2017-05-09,1.58,67
USC00519281,2017-05-10,0.2,74
USC00519281,2017-05-11,0.12,70
USC00519281,2017-05-12,0.02,75
USC00519281,2017-05-13,0.12,76
USC00519281,2017-05-14,0.17,77
USC00519281,2017-05-15,0.09,74
USC00519281,2017-05-16,0.03,74
USC00519281,2017-05-17,0.07,74
USC00519281,2017-05-18,0.13,69
USC00519281,2017-05-19,0.01,68
USC00519281,2017-05-20,0.02,76
USC00519281,2017-05-21,0.01,74
USC00519281,2017-05-22,0.06,71
USC00519281,2017-05-23,0.06,71
USC00519281,2017-05-24,0.3,74
USC00519281,2017-05-25,0.2,74
USC00519281,2017-05-26,0.0,74
USC00519281,2017-05-27,0.0,74
USC00519281,2017-05-28,0.08,80
USC00519281,2017-05-29,0.4,74
USC00519281,2017-05-30,1.12,72
USC00519281,2017-05-31,0.25,75
USC00519281,2017-06-01,0.0,80
USC00519281,2017-06-02,0.09,76
USC00519281,2017-06-03,0.08,76
USC00519281,2017-06-04,0.13,77
USC00519281,2017-06-05,0.05,75
USC00519281,2017-06-06,0.0,75
USC00519281,2017-06-07,0.0,75
USC00519281,2017-06-08,0.0,75
USC00519281,2017-06-09,0.02,72
USC00519281,2017-06-10,0.62,74
USC00519281,2017-06-11,0.74,74
USC00519281,2017-06-12,0.24,74
USC00519281,2017-06-13,0.24,76
USC00519281,2017-06-14,0.22,74
USC00519281,2017-06-15,0.55,75
USC00519281,2017-06-16,0.06,73
USC00519281,2017-06-17,0.07,79
USC00519281,2017-06-18,0.24,75
USC00519281,2017-06-19,0.08,72
USC00519281,2017-06-20,0.0,72
USC00519281,2017-06-21,0.19,74
USC00519281,2017-06-22,0.06,72
USC00519281,2017-06-23,0.12,72
USC00519281,2017-06-24,0.36,77
USC00519281,2017-06-25,0.02,71
USC00519281,2017-06-26,0.06,73
USC00519281,2017-06-27,0.01,76
USC00519281,2017-06-28,0.0,77
USC00519281,2017-06-29,0.0,76
USC00519281,2017-06-30,0.01,76
USC00519281,2017-07-01,0.08,79
USC00519281,2017-07-02,0.15,81
USC00519281,2017-07-03,0.15,76
USC00519281,2017-07-04,0.08,78
USC00519281,2017-07-05,0.0,77
USC00519281,2017-07-06,0.0,74
USC00519281,2017-07-07,0.18,75
USC00519281,2017-07-08,0.0,78
USC00519281,2017-07-09,0.11,78
USC00519281,2017-07-10,0.02,69
USC00519281,2017-07-11,0.02,72
USC00519281,2017-07-12,0.28,74
USC00519281,2017-07-13,0.32,74
USC00519281,2017-07-14,0.2,76
USC00519281,2017-07-15,0.05,80
USC00519281,2017-07-16,0.1,80
USC00519281,2017-07-17,0.21,76
USC00519281,2017-07-18,0.05,76
USC00519281,2017-07-19,0.05,76
USC00519281,2017-07-20,0.06,77
USC00519281,2017-07-21,0.03,77
USC00519281,2017-07-22,0.2,77
USC00519281,2017-07-23,0.2,82
USC00519281,2017-07-24,0.61,75
USC00519281,2017-07-25,0.11,77
USC00519281,2017-07-26,0.12,75
USC00519281,2017-07-27,0.01,76
USC00519281,2017-07-28,0.09,81
USC00519281,2017-07-29,0.23,82
USC00519281,2017-07-30,0.0,81
USC00519281,2017-07-31,0.0,76
USC00519281,2017-08-04,0.0,77
USC00519281,2017-08-05,0.06,82
USC00519281,2017-08-06,0.0,83
USC00519281,2017-08-13,0.0,77
USC00519281,2017-08-14,0.0,77
USC00519281,2017-08-15,0.32,77
USC00519281,2017-08-16,0.12,76
USC00519281,2017-08-17,0.01,76
USC00519281,2017-08-18,0.06,79
USC00516128,2016-08-24,1.45,74
USC00516128,2016-08-25,0.11,77
USC00516128,2016-08-28,2.07,71
USC00516128,2016-08-29,0.9,78
USC00516128,2016-08-30,0.05,75
USC00516128,2016-08-31,2.46,76
USC00516128,2016-09-01,0.01,77
USC00516128,2016-09-02,0.03,75
USC00516128,2016-09-03,1.0,75
USC00516128,2016-09-04,0.44,73
USC00516128,2016-09-05,0.18,76
USC00516128,2016-09-06,1.0,73
USC00516128,2016-09-07,1.35,74
USC00516128,2016-09-08,0.15,74
USC00516128,2016-09-09,0.35,75
USC00516128,2016-09-10,1.16,75
USC00516128,2016-09-11,0.6,71
USC00516128,2016-09-12,1.04,72
USC00516128,2016-09-13,1.2,75
USC00516128,2016-09-14,6.7,73
USC00516128,2016-09-15,3.35,73
USC00516128,2016-09-16,0.61,73
USC00516128,2016-09-17,0.23,76
USC00516128,2016-09-18,0.42,75
USC00516128,2016-09-19,0.25,70
USC00516128,2016-09-20,0.43,70
USC00516128,2016-09-21,1.02,73
USC00516128,2016-09-22,0.75,73
USC00516128,2016-09-23,0.33,73
USC00516128,2016-09-24,0.27,77
USC00516128,2016-09-25,0.04,76
USC00516128,2016-09-26,1.02,74
USC00516128,2016-09-27,1.0,74
USC00516128,2016-09-28,0.05,77
USC00516128,2016-09-29,1.49,77
USC00516128,2016-09-30,0.38,73
USC00516128,2016-10-01,1.02,74
USC00516128,2016-10-02,0.61,73
USC00516128,2016-10-03,0.46,76
USC00516128,2016-10-04,3.46,74
USC00516128,2016-10-05,0.81,75
USC00516128,2016-10-06,0.04,75
USC00516128,2016-10-07,0.01,73
USC00516128,2016-10-08,0.04,74
USC00516128,2016-10-09,0.0,77
USC00516128,2016-10-10,0.0,74
USC00516128,2016-10-11,0.35,74
USC00516128,2016-10-12,0.02,78
USC00516128,2016-10-13,0.06,75
USC00516128,2016-10-14,0.0,73
USC00516128,2016-10-15,0.33,74
USC00516128,2016-10-16,0.0,77
USC00516128,2016-10-17,0.38,70
USC00516128,2016-10-18,0.48,74
USC00516128,2016-10-19,0.0,70
USC00516128,2016-10-20,1.0,73
USC00516128,2016-10-21,0.09,74
USC00516128,2016-10-22,1.37,75
USC00516128,2016-10-23,0.24,72
USC00516128,2016-10-24,0.7,71
USC00516128,2016-10-25,0.4,74
USC00516128,2016-10-26,0.0,75
USC00516128,2016-10-27,1.25,71
USC00516128,2016-10-28,0.37,68
USC00516128,2016-10-29,0.25,71
USC00516128,2016-10-30,0.95,76
USC00516128,2016-10-31,1.35,69
USC00516128,2016-11-01,0.09,73
USC00516128,2016-11-02,0.04,76
USC00516128,2016-11-03,0.02,74
USC00516128,2016-11-04,0.06,74
USC00516128,2016-11-05,0.38,69
USC00516128,2016-11-06,0.05,77
USC00516128,2016-11-07,0.05,71
USC00516128,2016-11-08,0.53,71
USC00516128,2016-11-09,0.04,71
USC00516128,2016-11-10,0.01,71
USC00516128,2016-11-11,0.0,67
USC00516128,2016-11-12,0.0,73
USC00516128,2016-11-13,0.0,72
USC00516128,2016-11-14,0.02,74
USC00516128,2016-11-15,0.05,72
USC00516128,2016-11-16,0.91,72
USC00516128,2016-11-17,0.02,75
USC00516128,2016-11-21,2.87,71
USC00516128,2016-11-22,2.11,73
USC00516128,2016-11-23,0.22,69
USC00516128,2016-11-24,0.72,69
USC00516128,2016-11-25,1.03,69
USC00516128,2016-11-26,0.3,70
USC00516128,2016-11-27,0.29,69
USC00516128,2016-11-28,0.69,71
USC00516128,2016-11-29,0.2,67
USC00516128,2016-11-30,0.79,72
USC00516128,2016-12-01,0.72,71
USC00516128,2016-12-02,1.27,71
USC00516128,2016-12-03,1.62,67
USC00516128,2016-12-04,0.31,76
USC00516128,2016-12-05,1.6,67
USC00516128,2016-12-06,0.0,67
USC00516128,2016-12-07,0.02,68
USC00516128,2016-12-08,0.03,71
USC00516128,2016-12-09,0.42,68
USC00516128,2016-12-10,0.04,68
USC00516128,2016-12-11,0.13,69
USC00516128,2016-12-12,0.01,65
USC00516128,2016-12-13,0.09,70
USC00516128,2016-12-14,0.33,69
USC00516128,2016-12-15,0.03,64
USC00516128,2016-12-16,0.0,60
USC00516128,2016-12-19,0.15,72
USC00516128,2016-12-20,0.0,73
USC00516128,2016-12-21,0.55,70
USC00516128,2016-12-22,1.24,68
USC00516128,2016-12-23,0.83,69
USC00516128,2016-12-24,1.08,69
USC00516128,2016-12-25,0.38,69
USC00516128,2016-12-26,1.48,71
USC00516128,2016-12-27,0.14,71
USC00516128,2016-12-28,0.14,71
USC00516128,2016-12-29,1.03,69
USC00516128,2016-12-30,2.37,65
USC00516128,2016-12-31,0.9,65
USC00516128,2017-01-01,0.03,68
USC00516128,2017-01-02,0.0,70
USC00516128,2017-01-03,0.0,71
USC00516128,2017-01-04,0.0,70
USC00516128,2017-01-05,0.47,71
USC00516128,2017-01-06,0.1,65
USC00516128,2017-01-07,0.0,70
USC00516128,2017-01-08,0.03,66
USC00516128,2017-01-09,0.0,69
USC00516128,2017-01-10,0.0,64
USC00516128,2017-01-11,0.0,66
USC00516128,2017-01-12,0.0,68
USC00516128,2017-01-13,0.0,67
USC00516128,2017-01-14,0.0,70
USC00516128,2017-01-15,0.01,68
USC00516128,2017-01-16,0.0,68
USC00516128,2017-01-17,0.0,69
USC00516128,2017-01-18,0.07,73
USC00516128,2017-01-19,0.0,71
USC00516128,2017-01-20,0.0,67
USC00516128,2017-01-21,0.08,67
USC00516128,2017-01-22,0.72,68
USC00516128,2017-01-23,0.85,70
USC00516128,2017-01-24,1.85,67
USC00516128,2017-01-25,2.64,69
USC00516128,2017-01-26,0.1,67
USC00516128,2017-01-27,0.03,69
USC00516128,2017-01-28,0.0,64
USC00516128,2017-01-29,0.55,67
USC00516128,2017-01-30,0.0,66
USC00516128,2017-01-31,0.0,65
USC00516128,2017-02-01,0.0,65
USC00516128,2017-02-02,0.0,60
USC00516128,2017-02-05,0.0,69
USC00516128,2017-02-06,0.0,73
USC00516128,2017-02-07,1.79,68
USC00516128,2017-02-08,0.0,68
USC00516128,2017-02-09,0.0,64
USC00516128,2017-02-10,0.0,70
USC00516128,2017-02-11,0.73,66
USC00516128,2017-02-12,1.83,65
USC00516128,2017-02-13,0.0,68
USC00516128,2017-02-14,0.01,79
USC00516128,2017-02-15,0.07,71
USC00516128,2017-02-16,0.13,72
USC00516128,2017-02-19,0.1,68
USC00516128,2017-02-20,0.0,69
USC00516128,2017-02-21,0.07,65
USC00516128,2017-02-22,0.32,69
USC00516128,2017-02-23,0.0,72
USC00516128,2017-02-24,0.0,68
USC00516128,2017-02-25,0.12,66
USC00516128,2017-02-26,0.0,64
USC00516128,2017-02-27,0.0,69
USC00516128,2017-02-28,0.58,69
USC00516128,2017-03-01,2.0,64
USC00516128,2017-03-02,0.58,72
USC00516128,2017-03-03,0.56,78
USC00516128,2017-03-04,0.0,70
USC00516128,2017-03-05,0.35,68
USC00516128,2017-03-06,0.0,76
USC00516128,2017-03-07,0.0,72
USC00516128,2017-03-08,0.0,68
USC00516128,2017-03-09,0.01,72
USC00516128,2017-03-10,0.0,65
USC00516128,2017-03-11,0.0,82
USC00516128,2017-03-14,0.0,75
USC00516128,2017-03-15,0.0,76
USC00516128,2017-03-16,0.0,77
USC00516128,2017-03-19,0.0,74
USC00516128,2017-03-20,0.0,74
USC00516128,2017-03-21,0.0,72
USC00516128,2017-03-22,0.0,72
USC00516128,2017-03-23,0.03,70
USC00516128,2017-03-24,0.17,70
USC00516128,2017-03-25,0.48,72
USC00516128,2017-03-26,0.0,72
USC00516128,2017-03-27,0.0,74
USC00516128,2017-03-28,0.68,69
USC00516128,2017-03-29,0.07,69
USC00516128,2017-04-01,0.2,69
USC00516128,2017-04-02,0.0,71
USC00516128,2017-04-03,0.23,73
USC00516128,2017-04-04,0.02,75
USC00516128,2017-04-05,0.45,69
USC00516128,2017-04-06,0.0,72
USC00516128,2017-04-09,0.0,70
USC00516128,2017-04-10,0.0,72
USC00516128,2017-04-11,0.25,71
USC00516128,2017-04-12,0.65,70
USC00516128,2017-04-13,0.23,73
USC00516128,2017-04-14,2.82,72
USC00516128,2017-04-15,0.9,70
USC00516128,2017-04-16,0.11,71
USC00516128,2017-04-17,1.3,69
USC00516128,2017-04-18,0.98,71
USC00516128,2017-04-19,0.14,71
USC00516128,2017-04-20,0.0,69
USC00516128,2017-04-21,1.84,70
USC00516128,2017-04-22,1.35,73
USC00516128,2017-04-23,0.35,70
USC00516128,2017-04-24,0.05,75
USC00516128,2017-04-25,0.0,74
USC00516128,2017-04-26,0.22,77
USC00516128,2017-04-27,0.11,76
USC00516128,2017-04-28,0.79,71
USC00516128,2017-04-29,0.0,68
USC00516128,2017-04-30,0.8,58
USC00516128,2017-05-01,0.25,73
USC00516128,2017-05-02,0.0,79
USC00516128,2017-05-05,0.1,74
USC00516128,2017-05-06,0.0,74
USC00516128,2017-05-07,0.03,70
USC00516128,2017-05-08,1.11,66
USC00516128,2017-05-09,0.23,72
USC00516128,2017-05-10,0.55,72
USC00516128,2017-05-11,0.44,78
USC00516128,2017-05-12,0.1,70
USC00516128,2017-05-13,0.1,71
USC00516128,2017-05-14,1.0,70
USC00516128,2017-05-15,0.6,72
USC00516128,2017-05-16,0.3,71
USC00516128,2017-05-17,0.06,71
USC00516128,2017-05-18,0.0,69
USC00516128,2017-05-21,0.0,69
USC00516128,2017-05-22,0.3,72
USC00516128,2017-05-23,0.44,69
USC00516128,2017-05-24,2.17,70
USC00516128,2017-05-25,0.88,75
USC00516128,2017-05-26,0.0,72
USC00516128,2017-05-27,0.5,72
USC00516128,2017-05-28,0.0,73
USC00516128,2017-06-01,0.01,74
USC00516128,2017-06-04,0.82,77
USC00516128,2017-06-05,0.01,74
USC00516128,2017-06-06,0.0,74
USC00516128,2017-06-07,0.01,79
USC00516128,2017-06-08,0.0,75
USC00516128,2017-06-11,0.7,76
USC00516128,2017-06-12,0.81,74
USC00516128,2017-06-13,0.65,73
USC00516128,2017-06-14,0.81,74
USC00516128,2017-06-15,1.69,77
USC00516128,2017-06-16,0.1,74
USC00516128,2017-06-17,0.1,72
USC00516128,2017-06-18,0.7,77
USC00516128,2017-06-19,0.4,76
USC00516128,2017-06-20,0.31,74
USC00516128,2017-06-21,0.3,75
USC00516128,2017-06-22,0.28,76
USC00516128,2017-06-23,0.5,71
USC00516128,2017-06-24,0.22,73
USC00516128,2017-06-25,0.5,79
USC00516128,2017-06-26,0.02,79
USC00516128,2017-06-27,0.1,74
USC00516128,2017-06-28,0.02,74
USC00516128,2017-06-29,0.04,76
USC00516128,2017-06-30,0.2,75
USC00516128,2017-07-01,0.1,74
USC00516128,2017-07-02,0.5,78
USC00516128,2017-07-03,0.4,77
USC00516128,2017-07-04,0.0,77
USC00516128,2017-07-05,0.0,75
USC00516128,2017-07-06,0.02,74
USC00516128,2017-07-07,0.3,74
USC00516128,2017-07-08,0.02,71
USC00516128,2017-07-09,0.0,78
USC00516128,2017-07-10,0.02,77
USC00516128,2017-07-11,0.0,74
USC00516128,2017-07-12,0.05,72
USC00516128,2017-07-13,0.68,77
USC00516128,2017-07-14,0.68,76
USC00516128,2017-07-15,0.1,78
USC00516128,2017-07-16,0.5,75
USC00516128,2017-07-17,0.39,72
USC00516128,2017-07-18,2.4,77
USC00516128,2017-07-19,0.27,74
USC00516128,2017-07-20,0.7,75
USC00516128,2017-07-21,0.1,72
USC00516128,2017-07-22,4.0,72
USC00516128,2017-07-23,0.8,78
USC00516128,2017-07-24,0.84,77
USC00516128,2017-07-25,0.3,79
USC00516128,2017-07-26,0.3,73
USC00516128,2017-07-27,0.0,75
USC00516128,2017-07-28,0.4,73
USC00516128,2017-07-29,0.3,77
USC00516128,2017-07-30,0.3,79
USC00516128,2017-07-31,0.0,74
USC00516128,2017-08-02,0.25,80
USC00516128,2017-08-03,0.06,76
USC00516128,2017-08-07,0.05,78
USC00516128,2017-08-08,0.34,74
USC00516128,2017-08-09,0.15,71
USC00516128,2017-08-10,0.07,75
USC00516128,2017-08-12,0.14,74
USC00516128,2017-08-14,0.22,79
USC00516128,2017-08-15,0.42,70
USC00516128,2017-08-16,0.42,71
USC00516128,2017-08-17,0.13,72
USC00516128,2017-08-19,0.09,71
USC00516128,2017-08-21,0.56,76
USC00516128,2017-08-22,0.5,76
